權證代號,權證簡稱,履約價格,行使比例,到期日
033413,台積電永豐58購02,1200.2,0.006,20260821
033414,台積電永豐58購03,1294.82,0.01,20260821
033415,神基永豐53購01,174.06,0.058,20260323
033416,緯創永豐55購02,123.0,0.41,20260521
033417,群創永豐54購01,16.0,1.0,20260423
033418,神達永豐55購02,106.21,0.072,20260521
033419,神達永豐55購03,97.2,0.056,20260521
033420,瑞儀永豐53購01,171.28,0.058,20260323
033421,鈺邦永豐53購02,201.3,0.041,20260323
033422,滬深2X凱基53購02,17.5,1.0,20260323
033423,台塑凱基54購05,54.0,0.455,20260423
033424,台化凱基53購03,46.0,0.7,20260323
033425,中砂凱基53購02,490.0,0.06,20260323
033426,川湖凱基53購02,3659.48,0.009,20260323
033427,宇隆凱基53購03,370.0,0.11,20260323
033428,台達電凱基54購02,870.0,0.045,20260423
033429,鴻海凱基53購22,203.0,0.05,20260323
03342U,迎廣國票51售01,63.53,0.205,20251231
033430,鴻海凱基53購23,253.0,0.1,20260323
033431,鴻海凱基54購15,268.0,0.2,20260423
033432,燿華凱基53購03,36.17,0.665,20260323
033433,大同凱基53購01,47.0,0.4,20260323
033434,志聖凱基53購02,250.0,0.08,20260323
033435,強茂凱基53購03,80.0,0.35,20260323
033436,強茂凱基54購01,70.0,0.25,20260423
033437,裕民凱基53購02,70.0,0.3,20260323
033438,神基凱基58購01,200.0,0.095,20260821
033439,聯鈞凱基54購01,215.0,0.05,20260423
03343U,昇陽半國票51售02,128.07,0.027,20251231
033440,嘉澤凱基57購01,2025.0,0.009,20260723
033441,貿聯凱基54購04,1465.0,0.009,20260423
033442,神達凱基54購05,108.01,0.122,20260423
033443,南寶凱基53購01,450.0,0.04,20260323
033444,臻鼎凱基54購05,230.0,0.085,20260423
033445,祥碩凱基53購03,2200.0,0.012,20260323
033446,穎崴凱基54購03,1350.0,0.01,20260423
033447,緯穎凱基53購08,3850.0,0.006,20260323
033448,AES凱基54購03,1900.0,0.007,20260423
033449,采鈺凱基53購02,280.0,0.06,20260323
03344U,臺股指富邦51售11,21800.8,0.0006,20251231
033450,富世達凱基58購02,1330.0,0.008,20260821
033451,台虹凱基53購01,74.0,0.45,20260323
033452,世紀鋼凱基53購04,285.0,0.1,20260323
033453,滬深2X元富52購01,19.0,1.0,20260223
033454,滬深2X元富52購02,20.3,1.0,20260223
033455,SP黃豆元富52購01,20.0,0.315,20260223
033456,華泰元富52購01,45.0,0.37,20260223
033457,飛宏元富52購01,30.0,0.71,20260223
033458,亞光元富52購04,238.5,0.2,20260223
033459,玉晶光元富52購03,550.0,0.05,20260223
03345U,臺股指富邦52售08,20800.0,0.0008,20260130
033460,臻鼎元富52購01,180.0,0.08,20260223
033461,臻鼎元富52購02,220.0,0.13,20260223
033462,達興元富52購02,400.0,0.05,20260223
033463,緯穎元富55購05,4300.0,0.005,20260521
033464,台虹元富52購01,56.0,0.3,20260223
033465,元黃金元大54購03,36.0,0.4,20260423
033466,美指反元大58購01,16.0,0.3,20260821
033467,南亞元大53購10,55.2,0.33,20260323
033468,南亞元大54購08,58.1,0.262,20260423
033469,中興電元大54購01,187.72,0.054,20260423
033470,永光元大53購01,25.1,0.641,20260323
033471,川湖元大54購02,4297.41,0.003,20260423
033472,台達電元大54購07,833.0,0.03,20260423
033473,華通元大54購02,96.1,0.098,20260423
033474,鴻海元大54購21,302.5,0.126,20260423
033475,廣宇元大54購03,79.8,0.188,20260423
033476,台積電元大54購29,1150.4,0.008,20260423
033477,智邦元大54購11,1405.0,0.009,20260423
033478,所羅門元大53購05,177.0,0.054,20260323
033479,威盛元大53購01,84.2,0.148,20260323
033480,威盛元大53購02,74.3,0.125,20260323
033481,南亞科元大54購03,56.3,0.081,20260423
033482,立隆電元大53購01,89.93,0.111,20260323
033483,強茂元大53購03,91.5,0.467,20260323
033484,強茂元大53購04,79.5,0.313,20260323
033485,宏達電元大53購03,83.5,0.13,20260323
033486,宏達電元大54購06,90.0,0.126,20260423
033487,長榮太元大53購05,242.5,0.053,20260323
033488,亞光元大54購09,234.0,0.05,20260423
033489,德律元大54購05,233.5,0.045,20260423
033490,創意元大53購05,1240.0,0.004,20260323
033491,創意元大54購06,1630.0,0.007,20260423
033492,群創元大53購03,14.35,0.516,20260323
033493,群創元大54購03,15.0,0.536,20260423
033494,世芯元大54購19,4339.19,0.004,20260423
033495,神達元大54購08,119.26,0.096,20260423
033496,鈞興元大53購01,248.0,0.045,20260323
033497,臻鼎元大53購05,182.5,0.041,20260323
033498,臻鼎元大54購06,213.5,0.05,20260423
033499,立積元大54購02,150.85,0.021,20260423
033500,祥碩元大54購05,1650.0,0.003,20260423
033501,亞翔元大54購08,429.77,0.078,20260423
033502,精成科元大54購07,154.0,0.073,20260423
033503,佳必琪元大53購06,257.5,0.066,20260323
033504,迅得元大54購04,211.5,0.046,20260423
033505,台塑化元大53購01,64.2,0.758,20260323
033506,緯穎元大54購18,3945.0,0.007,20260423
033507,AES元大54購10,1885.0,0.008,20260423
033508,富世達元大53購06,1425.0,0.011,20260323
033509,富世達元大54購13,1570.0,0.007,20260423
033510,臺股指元大52購19,29388.0,0.005,20260223
033511,臺股指元大52購20,25388.0,0.001,20260223
033512,滬深2X群益56購01,27.0,1.0,20260623
033513,中砂群益52購05,490.5,0.07,20260223
033514,為升群益52購01,110.0,0.1,20260223
033515,光寶科群益53購03,155.0,0.085,20260323
033516,廣宇群益53購03,79.8,0.2,20260323
033517,台積電群益53購05,1259.96,0.01,20260323
033518,金像電群益52購05,600.0,0.05,20260223
033519,建準群益52購02,180.0,0.2,20260223
033520,京元電群益54購03,163.0,0.05,20260423
033521,全新群益52購04,155.0,0.14,20260223
033522,宏達電群益56購02,70.0,0.122,20260623
033523,宏達電群益56購03,90.0,0.18,20260623
033524,大立光群益55購01,3545.0,0.009,20260521
033525,威強電群益52購01,80.0,0.18,20260223
033526,智原群益53購01,195.0,0.1,20260323
033527,健鼎群益52購03,380.0,0.066,20260223
033528,緯創群益52購04,128.0,0.2,20260223
033529,新日興群益52購03,310.0,0.11,20260223
03352U,啟碁凱基51售01,91.17,0.156,20251231
033530,群創群益54購01,18.0,1.0,20260423
033531,群創群益56購01,20.1,1.0,20260623
033532,臻鼎群益52購07,185.0,0.04,20260223
033533,祥碩群益52購03,2100.0,0.009,20260223
033534,亞翔群益52購03,351.32,0.052,20260223
033535,精成科群益58購01,122.0,0.04,20260821
033536,佳必琪群益52購04,205.0,0.07,20260223
033537,樺漢群益52購01,380.0,0.04,20260223
033538,樺漢群益53購01,477.0,0.06,20260323
033539,台塑化群益52購02,58.0,0.5,20260223
033540,菱光群益52購01,85.0,0.35,20260223
033541,世紀鋼群益52購03,265.0,0.16,20260223
033542,南亞統一58購02,55.55,0.1,20260821
033543,華新統一58購03,31.11,0.22,20260821
033544,華新統一58購04,28.88,0.17,20260821
033545,允強統一58購01,28.88,0.15,20260821
033546,台達電統一58購02,888.88,0.006,20260821
033547,金寶統一58購01,23.45,0.123,20260821
033548,華通統一62購01,88.88,0.025,20270223
033549,鴻海統一58購03,222.22,0.02,20260821
03354U,聯電元大52售01,28.18,1.065,20260130
033550,鴻海統一5A購02,230.0,0.018,20261022
033551,台積電統一5C購05,1382.47,0.004,20261223
033552,台積電統一68購02,1660.02,0.002,20270823
033553,鴻準統一58購03,81.11,0.06,20260821
033554,致茂統一56購04,605.4,0.006,20260623
033555,燿華統一64購01,41.92,0.046,20270422
033556,金像電統一64購01,666.66,0.004,20270422
033557,威盛統一58購03,91.11,0.035,20260821
033558,漢唐統一58購01,1066.0,0.003,20260821
033559,聯發科統一58購01,1555.55,0.003,20260821
033560,強茂統一58購01,77.77,0.04,20260821
033561,長榮統一58購02,222.22,0.02,20260821
033562,陽明統一58購01,68.88,0.06,20260821
033563,萬海統一58購02,96.66,0.035,20260821
033564,長榮太統一56購03,241.48,0.024,20260623
033565,長榮太統一58購02,266.66,0.012,20260821
033566,長榮太統一59購02,208.88,0.018,20260923
033567,長榮太統一64購01,261.68,0.01,20270422
033568,神基統一5B購01,168.88,0.019,20261123
033569,神基統一64購01,188.88,0.012,20270422
033570,大立光統一58購01,2888.88,0.002,20260821
033571,零壹統一5B購01,138.88,0.022,20261123
033572,德律統一56購04,236.61,0.02,20260623
033573,德律統一58購01,266.66,0.012,20260821
033574,德律統一5C購01,234.56,0.01,20261223
033575,欣興統一58購02,167.58,0.03,20260821
033576,玉晶光統一59購02,588.88,0.01,20260923
033577,創意統一58購02,1388.88,0.003,20260821
033578,群創統一58購01,16.88,0.5,20260821
033579,嘉澤統一64購01,1688.88,0.001,20270422
033580,神達統一58購05,90.45,0.033,20260821
033581,日月光統一58購02,168.88,0.025,20260821
033582,臻鼎統一57購03,202.11,0.023,20260723
033583,臻鼎統一58購03,211.11,0.018,20260821
033584,臻鼎統一58購04,201.68,0.013,20260821
033585,達興統一56購03,408.13,0.012,20260623
033586,達興統一59購02,358.88,0.01,20260923
033587,佳必琪統一58購01,208.88,0.018,20260821
033588,矽力統一5B購01,473.68,0.008,20261123
033589,迅得統一59購01,228.88,0.015,20260923
033590,鈺邦統一5A購01,199.99,0.012,20261022
033591,鈺邦統一5C購01,234.56,0.012,20261223
033592,緯穎統一64購01,4528.88,0.001,20270422
033593,洋基統一64購01,666.66,0.004,20270422
033594,AES統一64購01,1888.88,0.001,20270422
033595,采鈺統一58購02,308.88,0.01,20260821
033596,富世達統一58購03,1200.0,0.003,20260821
033597,富世達統一64購01,1588.88,0.001,20270422
033598,台虹統一59購01,66.66,0.06,20260923
033599,中砂中信52購01,490.0,0.1,20260224
033600,台達電中信58購03,800.0,0.012,20260824
033601,京元電中信58購02,180.0,0.06,20260824
033602,世紀鋼中信58購01,294.75,0.055,20260824
033603,美時統一55購01,414.48,0.003,20260508
033604,滬深2X永豐52購08,22.0,1.0,20260224
033605,滬深2X永豐53購05,22.5,1.0,20260324
033607,鴻海統一53購08,239.2,0.018,20260310
033608,立隆電永豐52購01,98.61,0.088,20260224
033609,立隆電永豐53購01,115.76,0.36,20260324
033610,奇鋐永豐55購02,1420.0,0.012,20260522
033611,奇鋐永豐62購01,1545.0,0.006,20270224
033612,嘉澤永豐54購01,1680.0,0.03,20260423
033613,世芯永豐52購11,5483.43,0.008,20260224
033615,臻鼎永豐54購03,256.5,0.063,20260423
033618,緯穎永豐52購07,4455.0,0.008,20260224
033619,智原兆豐54購02,157.0,0.038,20260423
033620,連加兆豐58購01,686.28,0.009,20260824
033621,鴻海富邦53購05,270.0,0.085,20260324
033624,旺宏富邦53購01,27.0,0.6,20260324
033625,長榮航富邦52購02,48.0,0.32,20260224
033626,永豐金富邦52購01,29.0,0.68,20260224
033627,中信金富邦52購01,52.0,0.38,20260224
033628,欣興富邦5B購01,178.61,0.035,20261124
033629,樺漢富邦52購01,380.0,0.025,20260224
033630,緯穎富邦52購05,3400.0,0.012,20260224
033631,龍德船富邦52購01,138.8,0.055,20260224
033632,台灣50台新52購02,58.0,1.0,20260224
033633,世紀鋼統一55購01,295.87,0.01,20260508
033634,台化統一58購03,45.55,0.17,20260824
033635,大亞統一5A購01,51.68,0.045,20261022
033636,聯電統一58購01,43.33,0.09,20260824
033637,燿華統一58購01,42.9,0.092,20260824
033638,燿華統一58購02,38.01,0.092,20260824
033639,技嘉統一58購01,366.66,0.016,20260824
033640,威盛統一58購04,81.11,0.036,20260824
033641,正崴統一58購01,58.88,0.05,20260824
033642,正崴統一5C購01,60.66,0.06,20261223
033643,漢唐統一58購02,1345.67,0.001,20260824
033644,友達統一58購01,16.66,0.4,20260824
033645,建準統一58購01,177.77,0.018,20260824
033646,建準統一58購02,200.0,0.018,20260824
033647,京元電統一58購01,188.88,0.022,20260824
033648,京元電統一64購01,177.77,0.012,20270422
033649,強茂統一58購02,77.77,0.042,20260824
03364U,台積電中信51售05,743.85,0.03,20251231
033650,強茂統一58購03,88.88,0.035,20260824
033651,長榮航統一58購01,51.11,0.13,20260824
033652,漢翔統一58購02,63.33,0.08,20260824
033653,神基統一55購02,178.75,0.03,20260522
033654,神基統一58購01,188.88,0.018,20260824
033655,德律統一5B購01,302.25,0.015,20261124
033656,健策統一62購01,2345.67,0.001,20270224
033657,神達統一58購06,110.0,0.031,20260824
033658,臻鼎統一58購05,208.88,0.018,20260824
033659,達興統一58購01,451.11,0.008,20260824
033660,帆宣統一58購01,333.33,0.01,20260824
033661,鈺邦統一58購02,241.11,0.018,20260824
033662,鈺邦統一5B購01,248.18,0.021,20261124
033663,洋基統一58購01,688.88,0.005,20260824
033664,AES統一58購03,1888.88,0.002,20260824
033665,富世達統一58購04,1555.55,0.003,20260824
033666,泓德統一5B購01,268.88,0.012,20261124
033667,世紀鋼統一5B購01,288.88,0.016,20261124
033668,滬深2X凱基5B購01,26.5,1.0,20261124
033669,台塑凱基54購06,48.0,0.3,20260423
03366U,南亞科凱基52售01,24.0,1.0,20260202
033670,南亞凱基54購03,46.0,0.15,20260423
033671,中砂凱基56購03,390.0,0.035,20260624
033672,大亞凱基53購01,63.5,0.89,20260324
033673,光寶科凱基53購03,147.0,0.09,20260324
033674,華通凱基53購02,105.0,0.3,20260324
033675,智邦凱基54購03,1390.0,0.01,20260423
033676,金像電凱基54購03,688.0,0.03,20260423
033677,威盛凱基53購02,74.0,0.14,20260324
033678,京元電凱基53購07,140.0,0.075,20260324
033679,立隆電凱基53購01,100.0,0.15,20260324
03367U,聯發科凱基51售05,686.49,0.066,20251231
033680,漢翔凱基54購02,72.5,0.4,20260423
033681,奇鋐凱基56購03,1300.0,0.009,20260624
033682,奇鋐凱基58購01,1150.0,0.007,20260824
033683,智原凱基53購01,175.0,0.055,20260324
033684,緯創凱基53購03,154.0,0.13,20260324
033685,創意凱基54購03,1650.0,0.008,20260423
033686,群創凱基54購01,15.0,1.0,20260423
033687,嘉澤凱基53購01,1700.0,0.01,20260324
033688,世芯凱基54購09,4061.8,0.003,20260423
033689,亞翔凱基53購04,462.01,0.083,20260324
03368U,智原凱基51售05,98.33,0.254,20251231
033690,佳必琪凱基53購03,240.0,0.07,20260324
033691,樺漢凱基53購02,350.0,0.04,20260324
033692,台塑化凱基54購01,55.0,0.4,20260423
033693,穎崴凱基53購04,1150.0,0.007,20260324
033694,富世達凱基58購03,1550.0,0.01,20260824
033695,泓德凱基53購01,270.0,0.08,20260324
033696,臺股指凱基53購21,29188.0,0.007,20260324
033697,臺股指凱基54購14,35300.0,0.04,20260423
033698,臺股指凱基54購15,25568.0,0.001,20260423
033699,國企2X元富52購02,16.0,1.0,20260224
033700,中502X元富52購04,17.0,1.0,20260224
033701,台化元富52購02,37.0,0.5,20260224
033702,台化元富52購03,45.0,1.0,20260224
033703,大亞元富52購01,60.0,0.47,20260224
033704,合機元富52購01,55.0,0.29,20260224
033705,劍麟元富52購01,140.0,0.1,20260224
033706,廣宇元富52購01,75.0,0.2,20260224
033707,全新元富54購01,160.0,0.073,20260423
033708,立隆電元富52購02,100.0,0.1,20260224
033709,漢翔元富52購03,62.0,0.37,20260224
033710,奇鋐元富53購02,1200.0,0.01,20260324
033711,奇鋐元富55購01,1450.0,0.015,20260522
033712,群創元富52購02,15.0,1.0,20260224
033713,群創元富52購03,16.0,1.0,20260224
033714,宏致元富52購04,111.1,0.313,20260224
033715,鈞興元富52購01,250.0,0.05,20260224
033716,富世達元富52購03,1200.0,0.01,20260224
033717,泓德元富52購01,210.0,0.07,20260224
033718,大亞國票53購02,62.0,0.7,20260324
033719,宏泰國票53購01,50.0,0.4,20260324
03371U,臺股指凱基56售05,15688.0,0.0015,20260602
033720,華通國票53購03,106.0,0.5,20260324
033721,廣宇國票55購01,81.0,0.35,20260522
033722,順德國票53購01,120.0,0.3,20260324
033723,燿華國票52購01,31.77,0.46,20260224
033724,燿華國票53購01,39.11,0.716,20260324
033725,志聖國票53購01,220.0,0.07,20260324
033726,立隆電國票53購01,120.0,0.2,20260324
033727,新興國票53購02,28.0,0.5,20260324
033728,萬海國票53購02,100.0,0.2,20260324
033729,漢翔國票53購03,72.0,0.9,20260324
03372U,金像電統一54售03,209.82,0.018,20260401
033730,國泰金國票53購02,70.0,0.3,20260324
033731,奇鋐國票57購01,1500.0,0.009,20260723
033732,創意國票53購02,1600.0,0.008,20260324
033733,牧德國票53購02,653.34,0.077,20260324
033734,碩天國票53購01,300.0,0.1,20260324
033735,健策國票5A購01,2400.0,0.007,20261022
033736,樺漢國票53購02,460.0,0.1,20260324
033737,緯穎國票54購01,4200.0,0.008,20260423
033738,可寧衛國票53購01,28.0,0.8,20260324
033739,台化國泰53購02,32.5,0.25,20260324
03373U,國泰金統一54售01,48.79,0.148,20260401
033740,台化國泰53購03,34.5,0.25,20260324
033741,順德國泰53購01,92.0,0.2,20260324
033742,技嘉國泰53購01,295.0,0.045,20260324
033743,裕民國泰53購01,60.0,0.3,20260324
033744,漢翔國泰53購01,60.0,0.5,20260324
033745,神基國泰53購01,165.0,0.1,20260324
033746,晶豪科國泰53購01,62.0,0.255,20260324
033747,創意國泰53購01,1200.0,0.008,20260324
033748,創意國泰53購02,1280.0,0.008,20260324
033749,群創國泰53購02,14.5,1.0,20260324
03374U,鴻海群益51售06,115.79,0.124,20251231
033750,貿聯國泰53購02,1000.0,0.01,20260324
033751,神達國泰53購05,94.5,0.111,20260324
033752,樺漢國泰53購01,365.0,0.06,20260324
033753,鈺邦國泰53購03,192.86,0.036,20260324
033754,台塑化國泰53購02,47.0,0.2,20260324
033755,連加國泰53購02,697.25,0.015,20260324
033756,T50反1元大52購04,26.0,1.0,20260224
033757,T50反1元大53購06,22.88,1.0,20260324
033758,滬深2X元大55購04,21.0,1.0,20260522
033759,滬深2X元大56購03,21.5,1.0,20260624
033760,滬深2X元大57購05,22.0,1.0,20260723
033761,台泥元大53購02,30.0,0.9,20260324
033762,南亞元大53購11,53.0,0.15,20260324
033763,南亞元大53購12,44.1,0.1,20260324
033764,南亞元大54購09,61.0,0.175,20260423
033765,華新元大54購03,25.6,0.35,20260423
033766,億泰元大54購03,60.0,0.25,20260423
033767,劍麟元大53購02,150.0,0.065,20260324
033768,光寶科元大54購08,139.0,0.06,20260423
033769,台達電元大53購04,730.0,0.012,20260324
033770,台達電元大53購05,675.0,0.01,20260324
033771,台達電元大54購08,985.0,0.02,20260423
033772,華通元大53購05,81.4,0.15,20260324
033773,華通元大53購06,84.4,0.1,20260324
033774,華通元大54購03,100.0,0.2,20260423
033775,鴻海元大54購22,245.5,0.04,20260423
033776,廣宇元大54購04,75.0,0.25,20260423
033777,智邦元大54購12,1000.0,0.004,20260423
033778,鴻準元大54購05,100.0,0.25,20260423
